"fecha_hora","organizacion_o_reparticion","puesto_o_area_recomendada","idioma_recomendado","correo","recomendacion","plantilla_thunderbird","estado","detalle","archivo_eml"
"2026-07-31T19:43:47-03:00","softwareUruguay","Sistemas de gestión, ERP, desarrollo a medida, backend, bases de datos, integración y aplicaciones empresariales","español-industrial","contacto@softwareuruguay.com","Derivación — Solicitar consideración para proyectos remotos o remisión al responsable de incorporaciones.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/194344_570455_contacto@softwareuruguay.com_espanol-industrial_887dab10aef9.eml"
"2026-07-31T19:44:05-03:00","Software Factory 31","Desarrollo backend, sistemas cliente-servidor, Linux, hosting, bases de datos e implementación de soluciones públicas","español-industrial","info@softwarefactory.com.uy","Derivación — Solicitar que el CV sea remitido al equipo de desarrollo y consultar por trabajo remoto desde Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/194402_309034_info@softwarefactory.com.uy_espanol-industrial_5d76c7a4209a.eml"
"2026-07-31T19:44:23-03:00","Empresa Argentina de Navegación Aérea — EANA","Infraestructura crítica, telecomunicaciones aeronáuticas, redes, Linux, software, ciberseguridad, sistemas CNS/ATM, automatización y datos","español-industrial","seleccion@eana.com.ar","Directo — Enviar CV indicando interés en Tecnología, Sistemas, Telecomunicaciones o Infraestructura.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/194420_314402_seleccion@eana.com.ar_espanol-industrial_8b2af8f34eb7.eml"
"2026-07-31T19:44:41-03:00","Aerolíneas Argentinas","Seguridad informática, infraestructura, Linux/Unix, gestión de accesos, redes, desarrollo, datos, sistemas corporativos y automatización","español-industrial","oportunidades-laborales@aerolineas.com.ar","Probable — Canal utilizado por Selección para búsquedas IT; enviar CV como postulación espontánea tecnológica.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/194438_912904_oportunidades-laborales@aerolineas.com.ar_espanol-industrial_51cef06cc2c1.eml"
"2026-07-31T19:44:58-03:00","JetSMART Airlines — Talento","Sistemas, infraestructura aeroportuaria, ciberseguridad, datos, desarrollo, telecomunicaciones y transformación digital","español-industrial","talentsmart@jetsmart.com","Probable — Canal regional de Talento; enviar CV indicando disponibilidad para posiciones tecnológicas en Argentina.","Enviar CV","ERROR","SMTPDataError: (554, b'6.6.0 Error sending message for delivery.')","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/errores/2026-07-31/194456_320363_talentsmart@jetsmart.com_espanol-industrial_8610fc73526b.eml"
"2026-07-31T19:45:27-03:00","softwareUruguay","Sistemas de gestión, ERP, desarrollo a medida, backend, bases de datos, integración y aplicaciones empresariales","español-industrial","contacto@softwareuruguay.com","Derivación — Solicitar consideración para proyectos remotos o remisión al responsable de incorporaciones.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194524_988638_contacto@softwareuruguay.com_espanol-industrial_81c105017621.eml"
"2026-07-31T19:45:44-03:00","Software Factory 31","Desarrollo backend, sistemas cliente-servidor, Linux, hosting, bases de datos e implementación de soluciones públicas","español-industrial","info@softwarefactory.com.uy","Derivación — Solicitar que el CV sea remitido al equipo de desarrollo y consultar por trabajo remoto desde Argentina.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194542_484466_info@softwarefactory.com.uy_espanol-industrial_e2ed80a5adee.eml"
"2026-07-31T19:46:03-03:00","Empresa Argentina de Navegación Aérea — EANA","Infraestructura crítica, telecomunicaciones aeronáuticas, redes, Linux, software, ciberseguridad, sistemas CNS/ATM, automatización y datos","español-industrial","seleccion@eana.com.ar","Directo — Enviar CV indicando interés en Tecnología, Sistemas, Telecomunicaciones o Infraestructura.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194559_881479_seleccion@eana.com.ar_espanol-industrial_f4b155216e8b.eml"
"2026-07-31T19:46:21-03:00","Aerolíneas Argentinas","Seguridad informática, infraestructura, Linux/Unix, gestión de accesos, redes, desarrollo, datos, sistemas corporativos y automatización","español-industrial","oportunidades-laborales@aerolineas.com.ar","Probable — Canal utilizado por Selección para búsquedas IT; enviar CV como postulación espontánea tecnológica.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194618_241608_oportunidades-laborales@aerolineas.com.ar_espanol-industrial_61a27a3bcbf1.eml"
"2026-07-31T19:46:38-03:00","Real Soft Solutions Uruguay","Desarrollo de software, sistemas para turismo, backend, aplicaciones web, integración e infraestructura","español-industrial","info@rss.uy","Derivación — Oficina uruguaya con operación también en Argentina; solicitar remisión del CV al equipo técnico o de selección.","Enviar CV","ENVIADO","SMTP aceptó el mensaje","/home/jfcrypt/Documents/Proyectos/CVSender/CVSender_state/archivo_eml/enviados/2026-07-31/194636_178240_info@rss.uy_espanol-industrial_253d0ef83a89.eml"
